STAMP;ROOT X;ROOT Y;ROOT Z;WRIST X;WRIST Y;WRIST Z;HAND X;HAND Y;HAND Z;THUMB1 X;THUMB1 Y;THUMB1 Z;THUMB2 X;THUMB2 Y;THUMB2 Z;THUMB3 X;THUMB3 Y;THUMB3 Z;THUMB4 X;THUMB4 Y;THUMB4 Z;THUMBFLEX1;THUMBFLEX2;INDEX1 X;INDEX1 Y;INDEX1 Z;INDEX2 X;INDEX2 Y;INDEX2 Z;INDEX3 X;INDEX3 Y;INDEX3 Z;INDEX4 X;INDEX4 Y;INDEX4 Z;INDEXFLEX1;INDEXFLEX2;INDEXFLEX3;MIDDLE1 X;MIDDLE1 Y;MIDDLE1 Z;MIDDLE2 X;MIDDLE2 Y;MIDDLE2 Z;MIDDLE3 X;MIDDLE3 Y;MIDDLE3 Z;MIDDLE4 X;MIDDLE4 Y;MIDDLE4 Z;MIDDLEFLEX1;MIDDLEFLEX2;MIDDLEFLEX3;RING1 X;RING1 Y;RING1 Z;RING2 X;RING2 Y;RING2 Z;RING3 X;RING3 Y;RING3 Z;RING4 X;RING4 Y;RING4 Z;RINGFLEX1;RINGFLEX2;RINGFLEX3;LITTLE1 X;LITTLE1 Y;LITTLE1 Z;LITTLE2 X;LITTLE2 Y;LITTLE2 Z;LITTLE3 X;LITTLE3 Y;LITTLE3 Z;LITTLE4 X;LITTLE4 Y;LITTLE4 Z;LITTLEFLEX1;LITTLEFLEX2;LITTLEFLEX3;PRESSURE1;PRESSURE2;PRESSURE3;PRESSURE4;PRESSURE5;DIST THUMB-INDEX;DIST THUMB-MIDDLE;DIST THUMB-RING;DIST THUMB-LITTLE;DIST PALM-THUMB;DIST PALM-INDEX;DIST PALM-MIDDLE;DIST PALM-RING;DIST PALM-LITTLE;Unnamed: 98;Seconds;Sample_Time
191070;0,0000;0,0000;0,0000;54,8052;10,7647;-18,3205;138,0221;8,5287;-62,4551;74,3065;-4,7422;-54,2898;116,5641;-41,2948;-84,9774;148,8192;-66,7496;-90,6602;163,5518;-81,2068;-92,6851;7,4850;7,4850;146,3876;29,1543;-75,6350;196,8141;31,2205;-107,9891;217,8866;32,9682;-121,6422;228,6575;32,5752;-128,1392;2,0900;24,8556;12,4278;163,2058;10,5230;-65,4383;213,8029;16,3314;-79,8810;246,6928;15,0765;-100,8971;262,7674;15,1354;-111,9809;19,5100;24,9775;20,4888;168,8095;-2,9181;-42,8458;206,9119;-21,5782;-73,2769;224,8729;-26,2950;-86,6937;233,7158;-27,3557;-93,8973;9,7800;15,8191;15,9095;161,5996;-25,5747;-34,1120;183,7741;-40,8973;-55,0140;203,0765;-51,1097;-68,8859;210,6490;-58,2119;-76,6023;7,6200;24,9676;12,4838;222,00;2,00;1,00;1,00;1,00;135,80;139,63;88,46;54,82;98,07;114,49;134,38;106,93;99,64;;191.07;2023-08-21 13:34:27.731926000
191500;0,0000;0,0000;0,0000;54,9187;9,9616;-18,4331;138,4034;7,3117;-62,0344;74,6009;-5,7465;-54,2157;115,8428;-40,4686;-88,2296;148,3521;-64,9116;-96,3715;163,3231;-78,8078;-99,9655;7,3950;7,3950;146,9098;27,8596;-75,2450;197,2133;31,1524;-107,6879;218,2190;33,4167;-121,3676;228,9803;33,2839;-127,8908;3,0000;24,8631;12,4316;163,6106;9,2229;-64,8674;214,3172;14,8838;-78,9794;247,3507;13,4928;-99,7597;263,5028;13,4828;-110,7302;19,5800;24,9831;20,4916;169,0344;-4,1415;-42,1858;207,8350;-23,3115;-71,3924;222,6140;-31,9841;-86,5981;228,9526;-35,8369;-95,3268;10,2700;1,7676;8,8838;161,7057;-26,7418;-33,4056;183,5371;-42,5685;-54,2925;202,6072;-53,1879;-68,1799;210,0281;-60,4685;-75,8771;8,6000;24,9559;12,4780;147,00;1,00;1,00;1,00;2,00;132,87;136,64;78,58;55,66;97,35;114,96;134,38;105,69;99,58;;191.5;2023-08-21 13:34:28.161926000
191930;0,0000;0,0000;0,0000;54,8835;10,0019;-18,5153;138,2763;6,8973;-62,2614;74,5012;-6,1155;-54,1508;113,8640;-38,5485;-92,3882;146,4459;-61,5855;-103,7156;161,5611;-74,8344;-108,8290;7,1700;7,1700;146,7381;27,2931;-75,7335;196,7104;29,9511;-108,7412;217,5783;31,9455;-122,6714;228,2699;31,6810;-129,3043;2,5100;24,8556;12,4278;163,4758;8,7939;-65,1712;214,1307;14,1087;-79,5993;247,0596;12,3405;-100,5161;263,1589;12,1357;-111,5619;19,3000;24,9856;20,4928;168,9586;-4,2957;-42,3442;207,6781;-24,3466;-71,0626;223,2509;-32,6845;-85,6507;230,2365;-36,2399;-94,0036;9,9200;4,7500;10,3750;161,6665;-26,7955;-33,2803;185,9256;-40,0008;-53,2920;206,5934;-48,4786;-66,3404;215,0413;-54,8415;-73,7883;2,1600;24,9559;12,4780;8,00;1,00;1,00;1,00;1,00;127,34;133,77;80,16;66,99;96,91;114,93;134,36;106,42;99,18;;191.93;2023-08-21 13:34:28.591926000
192360;0,0000;0,0000;0,0000;54,8807;9,9622;-18,5442;138,3320;6,9619;-62,1852;74,5716;-6,1598;-54,1370;113,2090;-37,5440;-93,9565;145,7968;-59,9731;-106,4287;160,9703;-72,9808;-111,9703;6,9750;6,9750;146,7724;27,3578;-75,6706;196,1135;28,7099;-109,6913;216,7258;30,1448;-124,0639;227,2737;29,5983;-130,9061;0,7600;24,8236;12,4118;163,5314;8,9019;-65,0666;214,1895;14,2398;-79,4743;247,1321;12,4708;-100,3693;263,2381;12,2646;-111,4052;19,2300;24,9879;20,4939;169,0108;-4,1511;-42,2179;207,8148;-24,3172;-70,7406;223,7387;-32,4136;-85,0834;230,9915;-35,7913;-93,2809;9,8500;5,9031;10,9515;161,7494;-26,6539;-33,1368;186,5280;-39,0096;-53,0543;207,5295;-46,8146;-65,9890;216,2066;-52,8750;-73,4255;0,6200;24,9559;12,4780;1,00;1,00;1,00;1,00;1,00;123,60;133,14;81,46;70,29;96,86;114,65;134,36;106,68;98,85;;192.36;2023-08-21 13:34:29.021926000
192800;0,0000;0,0000;0,0000;54,8647;10,1342;-18,4984;138,2662;7,4080;-62,2525;74,5127;-5,7563;-54,2188;112,2833;-35,8102;-95,8548;144,7691;-57,5167;-109,7862;159,9649;-70,2542;-115,8679;6,9600;6,9600;146,6947;27,8908;-75,6129;195,1490;27,9046;-110,9110;215,4038;28,7756;-125,8267;225,7548;27,9446;-132,9359;1,2700;24,8151;12,4075;163,4626;9,3628;-65,1495;214,0920;14,6255;-79,6851;246,9642;12,8716;-100,6920;263,0352;12,6773;-111,7790;19,0200;24,9879;20,4939;168,9655;-3,8412;-42,3934;207,6742;-23,9561;-71,0813;223,7602;-31,8149;-85,3754;231,1518;-35,0244;-93,5162;9,7100;6,6816;11,3408;161,7107;-26,4021;-33,4525;187,0558;-37,5254;-53,3834;208,4153;-44,3870;-66,2667;217,3462;-50,0038;-73,7509;1,4100;24,9516;12,4758;2,00;1,00;1,00;1,00;1,00;119,43;132,35;82,51;74,00;96,83;114,33;134,34;106,80;98,40;;192.8;2023-08-21 13:34:29.461926000
193230;0,0000;0,0000;0,0000;54,8614;9,9054;-18,6316;138,6264;7,6853;-61,7149;74,9623;-6,1119;-54,0421;111,6118;-34,7181;-97,6529;144,0365;-55,3154;-113,3047;159,3592;-67,6378;-119,9015;7,0050;7,0050;146,9309;28,1298;-75,2109;195,7658;29,1706;-109,9649;216,1579;30,4571;-124,6620;226,6001;29,8364;-131,6583;0,5000;24,7791;12,3896;163,8214;9,8933;-64,4373;214,4896;15,4165;-78,7390;247,4967;13,7072;-99,5371;263,6329;13,5258;-110,5291;18,8100;24,9879;20,4939;169,2931;-3,0259;-41,5108;208,8026;-22,0947;-69,8190;224,4939;-30,2691;-84,3724;231,4661;-33,8074;-92,7437;10,6200;3,8400;9,9200;162,2198;-25,5782;-32,4045;189,8343;-33,4067;-50,8300;212,5774;-37,6678;-62,4007;222,4960;-42,1107;-69,4152;8,0600;24,8844;12,4422;1,00;1,00;1,00;1,00;1,00;119,00;132,47;84,15;84,77;97,41;114,55;134,33;106,32;97,84;;193.23;2023-08-21 13:34:29.881926000
193660;0,0000;0,0000;0,0000;54,9313;9,7296;-18,5184;138,1077;5,4035;-62,5718;74,2397;-6,8967;-54,0890;107,3631;-33,5030;-101,6114;138,7316;-53,1175;-120,3701;153,4385;-64,7055;-129,2905;6,5250;6,5250;146,7174;25,5940;-76,2578;195,7509;25,6459;-110,7472;216,2270;26,4719;-125,3603;226,6787;25,6054;-132,3162;0,2700;24,6519;12,3259;163,3127;7,0213;-65,6000;213,8161;10,3930;-81,1036;246,2418;7,1723;-102,6248;262,1005;6,2431;-113,9773;17,6200;24,9856;20,4928;168,7585;-5,9213;-42,6805;207,3038;-24,0335;-72,8831;223,8634;-30,3387;-87,4043;231,6192;-32,6152;-95,5207;11,5300;9,0799;12,5400;161,2792;-28,2662;-33,3887;190,4750;-33,0642;-50,3575;214,1065;-35,0482;-60,6971;224,7193;-38,4099;-67,2843;15,7600;24,7296;12,3648;1,00;1,00;2,00;1,00;1,00;116,32;130,67;91,01;98,07;97,99;114,53;134,23;106,19;97,18;;193.66;2023-08-21 13:34:30.311926000
194090;0,0000;0,0000;0,0000;54,7710;10,4402;-18,6068;136,5069;2,8229;-64,8562;72,6351;-7,6480;-54,2189;102,1253;-29,0512;-106,5228;132,0997;-44,9686;-130,3718;147,0451;-55,5357;-140,1249;7,7550;7,7550;145,1977;22,4031;-79,3537;193,8393;18,9923;-114,2276;214,1703;18,3296;-129,0503;224,4951;16,7186;-136,0631;0,1500;24,5644;12,2822;161,6451;3,7300;-68,6421;211,6687;4,9713;-85,9177;243,2182;0,0333;-108,3947;258,6403;-1,7620;-120,2344;17,0600;24,9831;20,4916;167,4416;-8,6977;-45,5244;203,9696;-26,2924;-78,4202;221,5783;-30,0518;-92,5852;230,2815;-30,5157;-100,0183;12,1600;17,5471;16,7736;159,7013;-30,5818;-35,3877;189,1700;-35,2856;-51,9055;212,9709;-37,0998;-61,8815;223,7298;-40,4108;-68,2538;18,9100;24,8400;12,4200;2,00;1,00;1,00;1,00;1,00;106,00;125,46;95,72;106,18;95,82;114,04;134,18;105,55;97,41;;194.09;2023-08-21 13:34:30.751926000
194520;0,0000;0,0000;0,0000;54,7581;10,8530;-18,4076;137,7241;7,7381;-62,9578;74,0176;-5,2284;-54,2543;102,3989;-20,4250;-109,2727;131,8799;-32,0233;-136,0487;145,6921;-39,5259;-149,5797;8,6850;8,6850;146,0752;28,1466;-76,4799;196,2843;30,1642;-109,1723;217,2371;31,8108;-123,0205;227,9465;31,3519;-129,6139;2,5100;24,6400;12,3200;162,8963;9,6159;-66,1067;213,2330;13,2263;-82,0922;245,4459;10,2493;-103,9653;261,1906;9,4455;-115,4849;17,1300;24,9831;20,4916;168,5860;-3,5134;-43,3532;206,8086;-17,0410;-76,2476;225,6602;-17,8719;-89,2390;235,0307;-16,6168;-95,7066;13,5600;21,5031;18,7516;161,3603;-26,0203;-34,2535;192,0432;-28,9282;-48,8639;216,5163;-29,3705;-57,2408;227,8250;-32,0018;-62,9428;20,5900;24,8976;12,4488;1,00;1,00;1,00;1,00;2,00;110,40;130,00;106,81;119,62;99,00;114,63;134,19;105,52;98,48;;194.52;2023-08-21 13:34:31.181926000
194960;0,0000;0,0000;0,0000;54,7382;10,7049;-18,5529;137,9378;7,7202;-62,6743;74,3027;-5,6747;-54,0982;102,3065;-21,0321;-109,2652;131,4187;-32,3404;-136,5637;144,9989;-39,6556;-150,4280;9,2850;9,2850;146,1800;28,0223;-76,4216;196,7665;31,8429;-108,3628;217,8643;34,2869;-121,8687;228,6891;34,2448;-128,2874;4,2600;24,7599;12,3799;163,1079;9,7715;-65,7308;213,5423;14,0960;-81,2237;246,0322;11,4643;-102,7282;261,9099;10,8210;-114,0740;17,7600;24,9831;20,4916;168,8006;-3,0131;-42,7825;208,2744;-15,5111;-74,5885;227,6889;-15,4490;-86,7507;237,3109;-13,6677;-92,7053;15,3800;22,8391;19,4195;161,7224;-25,4610;-33,4248;192,9542;-28,0819;-46,8810;217,7197;-28,2110;-54,3613;229,2791;-30,7294;-59,5920;21,8500;24,9559;12,4780;1,00;1,00;1,00;1,00;1,00;113,82;132,43;111,93;124,23;99,98;115,08;134,24;105,99;99,15;;194.96;2023-08-21 13:34:31.611926000
195380;0,0000;0,0000;0,0000;54,7208;10,9357;-18,4686;137,9152;8,3284;-62,6231;74,3008;-5,2058;-54,1139;101,5012;-20,2915;-109,7555;130,0797;-31,3407;-137,7159;143,3206;-38,4706;-151,9985;9,6300;9,6300;146,1262;28,7229;-76,2515;196,7724;33,6121;-107,9510;217,8869;36,5112;-121,3402;228,7354;36,6976;-127,7159;5,0300;24,7791;12,3896;163,0816;10,4329;-65,6723;213,5393;15,2465;-80,9429;246,1262;13,0245;-102,3466;262,0497;12,5886;-113,6377;18,1800;24,9856;20,4928;168,7968;-2,4793;-42,8013;208,7207;-14,4233;-74,2562;228,3244;-13,9941;-86,1034;238,0285;-12,0057;-91,8556;16,0800;23,2576;19,6288;161,7520;-24,9920;-33,5753;193,2433;-27,5115;-46,4321;218,1470;-27,5513;-53,4393;229,8147;-30,0309;-58,4432;22,4100;24,9639;12,4819;1,00;1,00;1,00;1,00;1,00;116,34;134,82;115,27;127,69;101,03;115,28;134,28;106,26;99,67;;195.38;2023-08-21 13:34:32.041926000
195810;0,0000;0,0000;0,0000;54,6672;10,8853;-18,6563;139,4201;14,7895;-59,6371;76,3724;-2,4743;-54,2220;106,0735;-14,0343;-109,4275;136,0027;-22,5665;-136,8508;149,9175;-28,4005;-151,0807;9,7500;9,7500;146,9939;36,2184;-71,9875;198,4684;45,8091;-101,1799;219,8822;50,6782;-113,4777;230,9455;51,8549;-119,3594;5,5900;24,7884;12,3942;164,5281;18,3625;-61,6120;215,1702;26,7694;-74,5363;248,6335;27,4542;-94,6534;264,9795;28,4780;-105,2835;18,4600;24,9856;20,4928;170,1090;4,6888;-39,1541;211,9009;-3,3958;-69,3876;231,9106;-1,2613;-80,3374;241,7071;1,5622;-85,5593;16,4300;23,2839;19,6420;163,9734;-18,5803;-31,2503;196,0757;-18,8117;-42,7717;221,2194;-17,1895;-48,6417;233,2107;-18,8048;-53,2158;22,6200;24,9711;12,4855;1,00;2,00;1,00;2,00;2,00;118,38;136,28;116,69;128,87;101,67;115,40;134,30;106,35;99,83;;195.81;2023-08-21 13:34:32.471926000
196250;0,0000;0,0000;0,0000;54,6508;10,7166;-18,8083;139,9413;16,6794;-58,4106;77,2276;-2,0467;-54,0509;109,2469;-14,9930;-107,6316;140,1351;-24,1781;-133,7519;154,4197;-30,2456;-147,5112;10,1700;10,1700;147,2163;38,3101;-70,5895;199,5270;43,6705;-99,3805;221,1485;45,9014;-112,0722;232,1395;45,5373;-118,1918;1,1100;22,4400;11,2200;164,9896;20,8350;-59,9726;215,6351;29,8054;-72,5068;249,2455;30,8273;-92,3654;265,6605;32,0109;-102,8733;17,6200;24,9600;20,4800;170,5234;7,2342;-37,4577;212,0076;-1,4349;-67,9552;227,2594;-6,4053;-84,3124;233,5152;-8,6140;-93,6509;14,1200;1,4196;7,2902;164,7999;-16,1916;-29,7059;197,0390;-16,3527;-40,8436;222,2138;-14,8032;-46,6033;234,2071;-16,5104;-51,1401;21,5000;24,4524;12,2262;2,00;1,00;1,00;1,00;1,00;112,44;135,07;98,11;125,87;101,74;113,61;134,23;103,14;100,20;;196.25;2023-08-21 13:34:32.901926000
196680;0,0000;0,0000;0,0000;73,8522;15,1218;-25,2536;186,8959;15,1626;-84,0902;101,1523;-5,1074;-73,7081;139,0032;-26,6203;-148,1260;177,5168;-41,8463;-185,9741;194,9701;-51,3303;-205,7816;10,7850;10,7850;197,5898;43,3635;-101,8205;255,0979;21,8673;-154,7840;270,5629;3,9261;-179,2348;275,2217;-8,3353;-190,0829;19,1200;1,9600;0,9800;220,9021;18,7784;-87,8650;288,6468;22,5733;-110,7290;293,7515;-17,0196;-145,3131;283,3587;-36,8615;-159,3029;13,8400;33,5225;8,7612;228,7360;0,7934;-57,2573;278,6062;-19,9508;-102,7488;265,2672;-41,4684;-120,6149;251,4309;-47,8056;-123,5186;9,0100;66,0116;25,0058;219,7241;-30,1082;-45,5294;261,6261;-33,6335;-64,5030;268,8543;-53,8808;-92,1106;259,9685;-65,7404;-101,4106;19,6100;38,8401;19,4200;1,00;1,00;1,00;1,00;154,00;92,39;100,91;99,84;123,80;138,91;139,96;132,92;98,41;110,39;;196.68;2023-08-21 13:34:33.341926000
197110;0,0000;0,0000;0,0000;95,4405;18,0167;-32,6293;238,9408;9,2712;-112,0404;127,6938;-11,1362;-95,2958;177,9819;-35,2217;-191,4089;230,2713;-54,5288;-237,4641;258,0288;-74,7730;-226,2082;7,9650;7,9650;253,8549;44,3781;-136,0843;286,6594;-24,4646;-207,5289;272,0798;-60,7526;-227,4159;258,3206;-77,6062;-230,2193;48,1700;18,0336;9,0168;282,7992;11,6824;-118,1043;315,7693;-53,4840;-174,5065;252,7351;-78,8930;-170,6789;222,3825;-71,5345;-157,1524;43,0700;54,7449;19,3724;292,7926;-11,0652;-78,3814;279,3854;-80,5820;-135,5702;240,7651;-89,0538;-129,9628;224,8781;-81,6795;-120,3760;46,0100;69,2841;26,6420;279,6744;-49,9275;-62,0398;301,2094;-90,8541;-99,4043;259,7424;-105,0467;-110,0205;242,0876;-96,4968;-98,9021;27,2200;70,8441;35,4221;1,00;272,00;1,00;1,00;176,00;4,92;77,78;111,12;130,13;143,05;147,95;94,02;92,41;106,63;;197.11;2023-08-21 13:34:33.771926000
197540;0,0000;0,0000;0,0000;80,3436;15,3193;-27,5720;201,0848;7,6393;-94,6933;107,4106;-9,5225;-80,2831;149,2128;-31,0072;-161,2325;193,5306;-48,3769;-199,2363;216,0234;-65,1874;-187,4469;6,9300;6,9300;213,5874;37,1054;-115,1425;237,0735;-23,5820;-174,4268;225,2980;-54,2424;-191,3757;214,3271;-68,8208;-194,3093;51,2500;13,9376;6,9688;238,0189;9,6616;-99,8948;257,1905;-49,4013;-146,6559;205,5326;-74,2152;-148,6412;177,9084;-72,7287;-141,1084;50,0000;41,4225;12,7113;246,5219;-9,3072;-66,3431;233,6132;-68,1934;-113,7110;201,1314;-75,7766;-109,3373;187,3849;-69,9746;-101,5723;47,2000;66,9681;25,4841;235,5196;-41,9727;-52,3676;244,9720;-80,0981;-83,4417;208,8476;-90,0390;-89,7164;194,5040;-81,8690;-80,3193;37,8600;65,6304;32,8152;1,00;220,00;1,00;1,00;122,00;7,95;60,47;90,65;110,53;118,87;126,27;95,66;79,11;90,89;;197.54;2023-08-21 13:34:34.201926000
197970;0,0000;0,0000;0,0000;77,0969;14,4017;-26,5012;192,9749;6,9137;-90,7400;103,0944;-9,4536;-77,0265;142,5416;-30,8963;-154,7735;184,8337;-48,1939;-191,1775;206,5066;-64,4149;-180,2034;6,6750;6,6750;205,0195;35,1628;-110,3401;230,5422;-21,4747;-167,5212;222,1056;-50,8622;-185,4612;213,0462;-65,5058;-189,6629;48,9400;10,8801;5,4401;228,4079;8,8165;-95,6862;248,3033;-47,2327;-140,6478;200,5569;-74,0017;-146,0046;173,5739;-75,1794;-140,8295;48,7400;37,5681;10,7840;236,5058;-9,3846;-63,4949;228,0949;-65,2919;-110,5169;197,2117;-74,3545;-108,2346;183,2655;-69,8537;-101,4874;43,8400;65,6304;24,8152;225,9045;-40,7040;-50,1023;235,9980;-76,7718;-80,1845;202,2405;-88,2019;-87,7629;187,4272;-81,5783;-79,4800;36,4600;62,7969;31,3985;1,00;1,00;1,00;1,00;44,00;11,55;52,45;82,26;103,94;115,22;124,23;98,11;78,12;89,38;;197.97;2023-08-21 13:34:34.631926000
198400;0,0000;0,0000;0,0000;77,4645;14,2992;-26,7765;194,0997;6,7206;-91,0052;103,8119;-10,0020;-77,2839;143,2236;-32,7027;-155,2101;185,4059;-50,4680;-191,9833;207,7893;-66,7997;-182,2847;7,0800;7,0800;206,1260;34,9906;-110,9225;236,2062;-19,8396;-168,2725;231,4859;-49,2101;-187,8763;224,3944;-64,5502;-193,5060;45,7200;7,6041;3,8021;229,7122;8,7451;-95,9124;255,3626;-45,4300;-140,8745;209,3490;-75,1220;-148,3833;182,1774;-77,9203;-144,1777;44,2600;38,0436;11,0218;237,8558;-9,2287;-63,3840;234,0822;-65,1349;-111,5688;203,5508;-76,0505;-111,1147;188,8945;-72,5552;-105,1265;40,2700;64,6809;24,3405;227,3078;-40,6323;-49,6747;239,1710;-76,5435;-79,6819;206,5386;-90,2527;-89,0689;190,6047;-84,9461;-81,7762;34,5700;60,0084;30,0042;1,00;1,00;1,00;1,00;1,00;20,17;47,24;79,65;103,57;118,00;128,47;100,67;80,69;92,20;;198.4;2023-08-21 13:34:35.061926000
198840;0,0000;0,0000;0,0000;76,6586;14,1199;-26,6601;193,8362;11,1912;-87,4806;104,8232;-8,7615;-76,0953;146,2271;-29,9643;-152,3701;189,1027;-45,9872;-188,2125;212,8672;-61,6441;-182,2933;7,5300;7,5300;205,1513;39,6828;-106,8319;241,1703;-11,0795;-163,2680;241,8606;-39,2931;-184,4312;237,9094;-54,8774;-191,6844;43,2700;3,1961;1,5980;229,1041;14,5360;-91,4842;262,6293;-34,9515;-135,4342;221,3817;-68,9528;-147,1805;194,7627;-75,0246;-145,3318;39,7100;37,0944;10,5472;237,0581;-3,0643;-59,1408;242,5607;-56,6666;-108,6494;213,7603;-70,6159;-111,2755;198,4737;-69,0369;-106,6322;35,2300;63,9249;23,9625;227,4690;-34,5789;-45,9081;243,5671;-68,5583;-75,4276;214,7422;-86,3173;-88,4052;197,4589;-84,1265;-83,3895;31,5600;55,1025;27,5513;1,00;1,00;1,00;1,00;1,00;27,59;43,28;77,37;102,59;121,06;131,02;103,83;82,61;95,47;;198.84;2023-08-21 13:34:35.491926000
199270;0,0000;0,0000;0,0000;59,9836;10,8589;-20,8066;151,7285;8,8539;-68,1279;82,1009;-6,7749;-59,5215;113,8317;-23,1270;-119,5646;146,6694;-35,3043;-148,5387;164,4916;-45,3483;-158,4390;8,4300;8,4300;160,6263;31,2304;-83,0802;196,1154;-2,0587;-127,2145;205,4379;-19,8905;-146,0779;208,1537;-30,6863;-154,2174;35,0100;9,2391;4,6196;179,3130;11,4777;-71,1657;219,6597;-15,2637;-103,1361;218,7986;-47,4899;-131,2770;212,9499;-63,0596;-144,7370;21,3700;4,0521;5,9739;185,4576;-2,4604;-45,9561;210,8864;-33,7069;-86,5814;198,5787;-50,9678;-100,0285;187,7160;-56,2703;-103,4114;11,5000;49,1321;16,5660;177,9211;-27,1679;-35,8002;198,4806;-48,5730;-58,5180;198,5238;-69,2646;-77,8971;190,8633;-79,0296;-84,7444;17,1400;16,0881;8,0441;1,00;1,00;1,00;1,00;2,00;46,25;53,38;60,72;85,21;106,10;110,27;121,61;82,35;97,63;;199.27;2023-08-21 13:34:35.921926001
199700;0,0000;0,0000;0,0000;55,4951;9,6647;-19,3767;140,2910;7,0473;-63,2040;75,8498;-7,0767;-55,0383;104,5899;-22,5937;-110,7757;134,5634;-33,9816;-137,9616;150,6529;-43,0790;-147,9695;8,6850;8,6850;148,5860;27,5716;-77,2449;185,9649;1,2719;-117,2726;198,8282;-12,0562;-134,8096;204,1894;-20,4527;-142,7731;28,5000;15,0775;7,5388;165,8084;9,3467;-66,0625;208,2426;-9,2708;-93,0980;226,4223;-30,5545;-121,0755;234,2005;-41,0865;-135,9124;12,0600;17,7639;16,8820;171,4649;-3,3341;-42,6270;201,7029;-27,2196;-78,8888;202,8270;-42,1591;-96,6257;199,6373;-49,0932;-105,3725;1,9100;24,1401;4,0700;164,4160;-26,0631;-33,0017;188,3666;-41,7366;-52,3810;203,9845;-55,7168;-68,1304;207,7249;-65,0339;-76,5597;5,8000;9,8679;4,9339;1,00;1,00;1,00;1,00;1,00;58,35;84,44;65,19;94,01;99,02;105,69;128,15;91,93;99,61;;199.7;2023-08-21 13:34:36.351926000
200130;0,0000;0,0000;0,0000;54,9266;9,8078;-18,8712;139,5883;10,5897;-60,6561;76,0530;-5,0042;-54,3206;104,5830;-17,5924;-110,0673;134,2364;-27,0183;-137,6263;150,0269;-34,9792;-148,5442;9,0000;9,0000;147,6002;31,5505;-73,6288;192,5393;15,8648;-110,2758;210,0250;7,9404;-126,6329;218,2371;2,2810;-134,3502;18,0700;18,5991;9,2996;164,8111;13,4975;-62,9133;213,8452;10,0022;-82,8452;243,1546;1,3134;-107,2723;257,3579;-2,4856;-120,1813;5,1600;23,6311;19,8155;170,2486;0,2327;-40,1116;205,7605;-16,7610;-74,5688;220,8948;-22,5110;-90,8443;227,8720;-24,4646;-99,7467;5,3700;9,0799;12,5400;163,5961;-22,7188;-31,5571;193,6322;-29,1888;-46,5273;216,9612;-33,8010;-56,8485;226,8680;-38,8124;-63,5382;11,9100;19,7559;9,8779;1,00;1,00;1,00;1,00;2,00;79,01;115,67;92,47;114,65;99,55;108,10;132,60;102,72;100,33;;200.13;2023-08-21 13:34:36.791926000
200560;0,0000;0,0000;0,0000;54,8346;10,0216;-18,8017;139,0083;9,6316;-61,3112;75,4653;-5,2754;-54,2708;101,4968;-18,2783;-111,0463;129,8516;-27,9124;-139,7976;145,0255;-35,8852;-151,5043;9,0600;9,0600;147,0908;30,3778;-74,5198;196,3996;23,5610;-108,0150;216,5045;20,2673;-122,8302;226,4315;17,0641;-129,8893;7,2900;21,3136;10,6568;164,2050;12,2731;-63,8205;214,0142;12,0704;-81,8756;244,8970;6,0294;-105,0540;259,9513;3,6327;-117,2807;10,2000;24,4224;20,2112;169,7185;-0,8334;-40,9844;207,1951;-15,1099;-74,4834;225,5033;-16,7180;-88,1924;234,5764;-15,9488;-95,1577;10,0600;19,8924;17,9462;162,9339;-23,6182;-32,1836;194,3477;-28,0228;-44,7952;219,0447;-30,0790;-52,2938;230,2941;-33,7060;-57,5756;18,1400;22,9551;11,4775;1,00;1,00;1,00;1,00;1,00;99,49;126,26;107,67;126,88;101,21;111,36;133,40;104,56;101,12;;200.56;2023-08-21 13:34:37.221926000
200990;0,0000;0,0000;0,0000;54,7759;10,3895;-18,7303;138,6740;9,8446;-61,7319;75,1322;-4,8447;-54,3722;100,1230;-17,6866;-111,6332;127,8272;-27,1930;-141,0399;142,4937;-34,9341;-153,5151;9,3150;9,3150;146,7552;30,6062;-74,9053;196,7191;26,9877;-107,8992;217,3482;25,5561;-122,2743;227,6903;23,3930;-129,1245;4,0700;22,7199;11,3600;163,8594;12,3995;-64,3804;213,8347;13,4397;-81,9038;245,1100;8,4113;-104,7805;260,3673;6,5397;-116,8390;11,9500;24,5775;20,2887;169,4571;-0,8132;-41,6335;207,5688;-13,9891;-74,8470;226,2142;-14,8740;-88,1523;235,4536;-13,6932;-94,8313;11,7400;20,7151;18,3575;162,6395;-23,6008;-32,8824;194,2924;-27,5634;-45,0122;219,1803;-29,1209;-51,9588;230,6363;-32,4689;-56,9662;19,5400;23,4871;11,7436;1,00;2,00;1,00;1,00;1,00;106,09;130,23;111,97;130,75;102,20;112,47;133,63;104,96;101,34;;200.99;2023-08-21 13:34:37.651926000
