STAMP	ROOT X	ROOT Y	ROOT Z	WRIST X	WRIST Y	WRIST Z	HAND X	HAND Y	HAND Z	THUMB1 X	THUMB1 Y	THUMB1 Z	THUMB2 X	THUMB2 Y	THUMB2 Z	THUMB3 X	THUMB3 Y	THUMB3 Z	THUMB4 X	THUMB4 Y	THUMB4 Z	THUMBFLEX1	THUMBFLEX2	INDEX1 X	INDEX1 Y	INDEX1 Z	INDEX2 X	INDEX2 Y	INDEX2 Z	INDEX3 X	INDEX3 Y	INDEX3 Z	INDEX4 X	INDEX4 Y	INDEX4 Z	INDEXFLEX1	INDEXFLEX2	INDEXFLEX3	MIDDLE1 X	MIDDLE1 Y	MIDDLE1 Z	MIDDLE2 X	MIDDLE2 Y	MIDDLE2 Z	MIDDLE3 X	MIDDLE3 Y	MIDDLE3 Z	MIDDLE4 X	MIDDLE4 Y	MIDDLE4 Z	MIDDLEFLEX1	MIDDLEFLEX2	MIDDLEFLEX3	RING1 X	RING1 Y	RING1 Z	RING2 X	RING2 Y	RING2 Z	RING3 X	RING3 Y	RING3 Z	RING4 X	RING4 Y	RING4 Z	RINGFLEX1	RINGFLEX2	RINGFLEX3	LITTLE1 X	LITTLE1 Y	LITTLE1 Z	LITTLE2 X	LITTLE2 Y	LITTLE2 Z	LITTLE3 X	LITTLE3 Y	LITTLE3 Z	LITTLE4 X	LITTLE4 Y	LITTLE4 Z	LITTLEFLEX1	LITTLEFLEX2	LITTLEFLEX3	PRESSURE1	PRESSURE2	PRESSURE3	PRESSURE4	PRESSURE5	DIST THUMB-INDEX	DIST THUMB-MIDDLE	DIST THUMB-RING	DIST THUMB-LITTLE	DIST PALM-THUMB	DIST PALM-INDEX	DIST PALM-MIDDLE	DIST PALM-RING	DIST PALM-LITTLE	
153540	0,0000	0,0000	0,0000	9,6133	25,9184	-74,5412	-0,5302	19,7871	-201,4276	-21,1726	-0,5761	-117,5833	-71,0008	-24,5584	-183,7310	-92,9877	-37,9545	-233,5780	-83,2302	-51,4025	-256,1799	16,3200	16,3200	-16,6081	45,3214	-219,1339	-38,4749	49,3473	-297,1085	-48,1276	51,8046	-329,6613	-52,2443	51,3228	-346,1703	2,2300	24,1351	12,0675	8,6009	23,5383	-234,3866	7,0484	11,8594	-305,0103	-18,3013	-34,1122	-310,8164	-31,7820	-54,4211	-300,6554	1,8700	33,5225	8,7612	42,0939	10,3823	-229,2092	35,3654	-18,4624	-293,3150	34,5392	-22,6713	-324,0027	33,7948	-22,2973	-339,4733	12,1600	24,2256	20,1128	53,7318	-18,6630	-215,2591	57,5721	-24,2409	-260,8918	63,6861	-25,6753	-295,3149	64,9437	-30,1162	-312,1907	21,5700	24,2256	12,1128	1,00	1,00	1,00	1,00	1,00	140,04	68,07	146,56	159,83	122,09	156,91	127,79	148,34	138,01	
153970	0,0000	0,0000	0,0000	11,0789	26,7181	-76,4316	1,1529	19,9645	-206,8766	-20,8644	-0,1351	-120,6940	-72,6996	-24,2659	-188,4079	-95,6674	-37,9360	-239,5098	-87,1809	-52,0179	-263,1979	16,3050	16,3050	-14,7897	46,4272	-225,2849	-36,1261	50,3433	-305,7585	-45,5725	52,7549	-339,3659	-49,5986	52,1801	-356,3832	2,3000	24,0784	12,0392	10,7703	23,4745	-240,7285	9,9187	12,4178	-313,4867	-16,8042	-34,6465	-317,7857	-30,7020	-54,7620	-305,9904	2,9900	36,3089	10,1545	44,9116	9,3320	-235,1745	37,7056	-20,3982	-301,0026	36,9202	-24,7970	-332,5387	36,2403	-24,4392	-348,4456	12,2300	24,2604	20,1302	56,2414	-20,6724	-220,6317	60,5694	-26,8251	-267,4516	67,1998	-28,6519	-302,7560	68,6047	-33,3564	-320,0569	21,5700	24,2604	12,1302	1,00	1,00	1,00	1,00	1,00	144,75	70,91	152,51	166,88	127,11	161,14	128,15	152,46	142,14	
154400	0,0000	0,0000	0,0000	9,7524	20,9848	-62,5094	1,7211	12,6915	-168,7294	-16,4320	-1,6777	-98,0437	-59,8415	-21,4061	-152,3726	-79,3764	-32,7894	-193,6200	-79,2320	-43,7495	-214,4284	16,3050	16,3050	-11,1022	33,9640	-184,3318	-25,9606	34,5724	-250,6656	-32,6350	35,3892	-278,4038	-35,4119	34,3202	-292,3610	2,5800	23,9184	11,9592	9,6145	14,7544	-196,3976	9,7222	5,7774	-255,7521	-10,6199	-26,3699	-278,4173	-23,3948	-43,7175	-283,5263	4,7400	10,4025	2,7987	37,3681	3,1332	-191,5268	31,0019	-21,8813	-244,8103	30,2159	-25,8926	-270,4656	29,6110	-25,8179	-283,4408	12,6500	24,1900	20,0950	46,4101	-21,0827	-179,0034	49,8944	-27,4351	-216,9966	55,2912	-29,9469	-245,7232	56,4091	-34,2696	-259,6955	21,1500	24,2775	12,1388	1,00	1,00	1,00	1,00	1,00	118,70	88,84	130,12	143,31	108,75	130,89	130,35	124,18	116,06	
154840	0,0000	0,0000	0,0000	8,4767	18,9983	-55,2686	-0,5048	9,1754	-148,9901	-15,3164	-1,9212	-85,7434	-55,7550	-19,5311	-132,1772	-74,6149	-29,7895	-167,8954	-80,7097	-38,1605	-185,9773	16,4100	16,4100	-12,1668	27,6422	-163,0732	-22,1705	25,6170	-222,4305	-26,7130	25,3708	-247,3049	-28,4615	23,9679	-259,7481	3,7000	24,1900	12,0950	5,9953	10,3652	-173,6776	7,6186	6,2453	-226,6774	-2,4936	-5,1197	-262,8412	-8,5740	-10,5494	-280,6838	11,0400	22,0759	19,0380	30,6802	0,2089	-169,5860	20,8249	-19,9165	-217,0134	18,5063	-22,5573	-239,7601	17,2600	-22,0124	-251,1877	14,2600	24,3439	20,1719	38,9422	-20,9395	-158,0939	38,7376	-26,2825	-191,9415	41,0985	-28,4011	-217,7388	40,8010	-32,1227	-230,1868	21,1500	24,2604	12,1302	1,00	1,00	1,00	1,00	1,00	109,69	122,21	118,79	129,44	100,21	115,19	133,41	108,32	100,02	
155270	0,0000	0,0000	0,0000	8,4907	19,2322	-55,0842	-1,0484	8,5031	-148,4975	-15,4180	-1,9889	-85,1557	-57,9298	-18,0668	-130,1290	-78,4452	-27,3074	-165,1272	-86,2626	-34,9014	-182,8474	16,5450	16,5450	-12,8132	26,7829	-162,6620	-23,2996	26,0593	-221,8680	-28,0205	26,4002	-246,6667	-29,8606	25,3009	-259,1066	5,2400	24,2944	12,1472	5,2837	9,4634	-173,1963	8,1579	8,1087	-226,2003	-0,7575	-0,8578	-263,2735	-6,1572	-4,9868	-281,6412	14,9600	23,0119	19,5060	29,9725	-0,5937	-169,1691	22,7783	-19,7754	-217,3667	21,5756	-21,8566	-240,2203	20,8498	-21,0234	-251,6568	17,4100	24,5239	20,2619	38,3313	-21,5816	-157,5440	36,7481	-25,5706	-191,4861	38,0685	-26,7585	-217,3752	37,1950	-29,9977	-229,9089	22,8300	24,1536	12,0768	1,00	1,00	1,00	1,00	1,00	112,34	130,66	128,06	132,21	101,61	115,53	133,92	109,51	97,84	
155700	0,0000	0,0000	0,0000	8,3829	18,8582	-55,2154	-0,6891	8,6196	-148,7084	-15,3495	-2,2247	-85,5084	-58,3330	-17,3271	-130,3504	-79,2546	-25,8588	-165,2768	-87,5661	-33,0013	-182,9542	16,6350	16,6350	-12,4041	26,9571	-162,8287	-22,6121	27,2905	-222,0729	-27,2120	28,0811	-246,8782	-28,9928	27,2086	-259,3418	5,8700	24,3111	12,1556	5,7598	9,7189	-173,3651	9,1436	9,1773	-226,3414	0,6426	0,8445	-263,6496	-4,5388	-2,9539	-282,1462	15,5900	23,1504	19,5752	30,4350	-0,3289	-169,2730	23,7611	-19,7990	-217,4167	22,7641	-21,9897	-240,2646	22,1308	-21,2098	-251,7078	16,9900	24,5644	20,2822	38,7603	-21,3641	-157,7222	37,8111	-25,4492	-191,6687	39,6019	-26,6805	-217,5215	38,9838	-29,9530	-230,0586	22,7600	24,1719	12,0859	1,00	1,00	1,00	1,00	1,00	113,54	132,80	130,00	135,07	102,24	115,70	133,99	109,63	98,39	
156130	0,0000	0,0000	0,0000	8,3350	19,1933	-55,0933	0,3625	11,8386	-148,9363	-15,0392	-0,9306	-86,2896	-57,8543	-14,4509	-131,7732	-78,6513	-21,7715	-167,0363	-87,0243	-28,2558	-184,9317	16,6500	16,6500	-11,1788	30,6040	-162,6202	-20,7644	33,3843	-221,8907	-25,1019	35,1996	-246,6839	-26,7542	34,8418	-259,1877	6,3600	24,3111	12,1556	7,0997	13,6905	-173,4648	11,2730	15,1247	-226,3564	3,3728	8,2728	-264,0866	-1,4976	5,2264	-282,8011	16,0100	23,2839	19,6420	31,7174	3,5094	-169,3946	23,8963	-15,0229	-217,7229	22,4269	-16,8749	-240,5703	21,5756	-15,9391	-251,9851	15,4500	24,3600	20,1800	39,8995	-17,8710	-158,4010	40,7044	-21,6957	-192,3740	43,7885	-22,6658	-218,1100	43,8639	-25,8429	-230,6837	22,5500	24,1900	12,0950	1,00	1,00	1,00	1,00	1,00	114,58	134,22	128,23	138,68	102,66	115,84	134,04	108,81	99,97	
156560	0,0000	0,0000	0,0000	8,4638	18,5989	-55,2799	3,6329	16,7954	-149,6109	-14,0276	0,5953	-88,3662	-55,2727	-10,1394	-135,9965	-74,8396	-15,4092	-172,3161	-82,6975	-20,8325	-190,7898	16,6500	16,6500	-7,2492	36,4588	-162,5562	-15,0042	43,2396	-221,7744	-18,5752	46,7181	-246,5133	-19,8573	47,1915	-259,0572	6,6400	24,2775	12,1388	11,2232	19,9877	-173,7505	17,2736	24,5543	-226,2840	10,6357	20,0630	-264,6094	6,3927	18,1945	-283,6297	16,1500	23,2576	19,6288	35,5870	9,2972	-169,4574	30,1003	-7,1378	-218,8564	26,6429	-12,2566	-240,9806	23,9229	-13,9458	-252,0105	15,1000	11,0871	13,5435	43,1782	-12,7810	-159,4619	45,7137	-15,2041	-193,4801	50,1099	-15,1118	-219,0441	50,8311	-17,7639	-231,7193	22,1300	24,2079	12,1039	1,00	1,00	1,00	1,00	1,00	115,05	134,46	123,14	139,69	102,78	115,99	134,05	108,82	100,82	
156990	0,0000	0,0000	0,0000	7,7134	19,2599	-55,1526	3,7250	19,4483	-149,5240	-13,7663	1,1480	-88,8368	-52,4439	-11,3492	-138,1473	-70,1898	-17,4075	-175,2625	-77,1169	-23,0870	-194,0254	16,6050	16,6050	-7,8282	38,9535	-162,1133	-15,8565	46,6949	-221,1667	-19,5770	50,5399	-245,8249	-20,8857	51,2169	-258,3545	6,3600	24,2256	12,1128	11,3757	23,4974	-173,5109	17,2472	28,5760	-226,0087	10,8206	24,1014	-264,3653	6,6792	22,2187	-283,4031	15,0300	23,3616	19,6808	36,1082	13,6912	-169,2434	31,7212	-3,3772	-218,5281	19,3646	-22,4799	-221,6680	12,2833	-30,1575	-216,8959	13,4900	55,2816	19,6408	44,4944	-8,2887	-159,6872	47,2281	-10,3377	-193,7089	51,6964	-9,8691	-219,2518	52,5598	-12,3889	-231,9428	21,2200	24,2079	12,1039	1,00	1,00	1,00	1,00	1,00	113,23	130,62	92,55	135,53	101,61	116,01	133,94	84,10	100,95	
157420	0,0000	0,0000	0,0000	7,3356	19,6677	-55,0352	2,3035	17,6407	-149,2978	-14,0889	0,3304	-88,0441	-46,7514	-15,7386	-140,5359	-59,8791	-24,2201	-179,0524	-61,6568	-31,8087	-198,3190	16,2300	16,2300	-9,8240	36,5850	-162,1791	-19,4327	42,6689	-221,1664	-23,8367	45,7911	-245,8038	-25,4653	46,1103	-258,3051	5,9400	24,1719	12,0859	9,5918	21,3179	-173,4462	14,6396	25,0442	-226,1216	7,8674	19,5052	-264,2633	3,5700	17,1076	-283,2005	14,6800	23,6076	19,8038	34,5767	12,1729	-169,2491	30,7772	-7,4088	-217,6176	18,9400	-26,9011	-214,9779	13,1187	-32,6782	-206,9468	12,4400	67,3521	25,6761	43,5623	-9,3834	-159,3071	45,4775	-12,9284	-193,2480	49,3064	-13,5253	-218,8815	49,9086	-16,5894	-231,4622	19,6800	24,2604	12,1302	604,00	1,00	1,00	1,00	1,00	104,78	117,70	75,28	117,38	94,55	116,04	133,91	77,28	100,94	
157850	0,0000	0,0000	0,0000	7,6000	20,1326	-54,8431	1,6736	16,6954	-149,0310	-14,2772	0,4482	-87,3574	-47,1478	-15,6625	-139,7213	-59,9865	-24,4220	-178,2816	-47,5525	-33,6151	-192,1739	15,6300	15,6300	-10,4360	35,5338	-162,0933	-20,9926	41,0713	-220,9840	-25,8896	43,7422	-245,5864	-27,8016	43,7719	-258,0540	6,0100	23,6076	11,8038	8,7648	19,9473	-173,3040	13,6282	23,4799	-226,0203	6,6341	17,7947	-264,1082	2,2176	15,3139	-283,0112	15,4500	23,4871	19,7435	33,7246	10,6787	-169,1957	30,7716	-10,9616	-216,7502	19,1549	-30,7109	-215,2466	12,8912	-37,0705	-208,0264	11,6700	62,7969	23,3985	42,6452	-10,7932	-159,0036	45,2773	-15,0251	-192,8242	49,6435	-16,1122	-218,3606	50,5299	-19,4227	-230,8644	20,1000	24,2944	12,1472	731,00	1,00	1,00	1,00	1,00	103,53	114,55	62,58	106,39	82,56	116,14	133,99	80,60	101,92	
158290	0,0000	0,0000	0,0000	7,6469	19,7087	-54,9599	1,4959	15,2208	-149,0436	-14,3588	-0,2626	-87,1827	-46,0995	-17,6076	-139,8112	-58,1487	-27,2478	-178,3946	-47,2435	-36,8686	-193,2343	15,6750	15,6750	-10,5760	33,9400	-162,2859	-21,7704	39,0887	-221,0646	-26,8948	41,6809	-245,6166	-28,9198	41,6889	-258,0603	6,0100	23,8119	11,9059	8,5385	18,1710	-173,3563	13,3411	21,2040	-226,0836	6,3635	15,3804	-264,1343	1,9848	12,8761	-283,0332	15,5900	23,7900	19,8950	33,4651	8,8718	-169,2011	30,3315	-15,9086	-215,1568	19,0478	-35,8776	-215,9636	12,2311	-43,3178	-210,4992	8,7300	53,4996	18,7498	42,3344	-12,5017	-158,7901	46,2336	-17,7285	-192,3315	51,5063	-19,5474	-217,6415	52,8782	-23,2386	-229,9873	19,9600	24,2431	12,1215	729,00	1,00	1,00	1,00	1,00	103,49	113,85	62,26	107,52	83,91	116,23	134,01	85,55	103,30	
158720	0,0000	0,0000	0,0000	7,7016	19,3008	-55,0925	1,5596	14,3500	-149,1471	-14,3756	-0,7452	-87,2158	-46,0108	-18,3036	-139,8317	-57,9622	-28,1446	-178,3918	-47,4800	-37,9139	-193,4359	15,6600	15,6600	-10,4302	33,0486	-162,4893	-21,8114	38,2096	-221,2268	-27,0115	40,8092	-245,7603	-29,0817	40,8181	-258,1956	6,1500	23,8119	11,9059	8,6208	17,1446	-173,4710	13,5021	20,0021	-226,1972	6,5621	14,1205	-264,2430	2,2077	11,5971	-283,1436	15,7300	23,8336	19,9168	33,5059	7,7649	-169,2601	30,7077	-17,1703	-215,1495	19,5280	-37,1545	-216,6682	12,6004	-44,8254	-211,6849	9,0100	51,7376	17,8688	42,2832	-13,5893	-158,7362	46,0794	-19,2376	-192,2186	51,2995	-21,3690	-217,5133	52,6348	-25,2015	-229,8191	19,5400	24,2944	12,1472	643,00	1,00	1,00	1,00	1,00	103,59	113,88	63,17	107,28	84,25	116,32	134,03	86,80	103,35	
159150	0,0000	0,0000	0,0000	7,9943	19,7905	-54,8746	1,3112	14,6552	-148,8792	-14,4766	-0,0866	-86,8275	-48,3097	-16,6000	-138,4014	-61,8097	-25,8709	-176,5884	-52,3574	-35,6690	-192,2811	15,6300	15,6300	-10,5309	33,4537	-162,2112	-22,2036	38,6922	-220,8826	-27,5201	41,3295	-245,3862	-29,6650	41,3508	-257,8084	6,2200	23,8119	11,9059	8,2785	17,3021	-173,2458	12,9204	19,9598	-226,0023	5,7234	14,0684	-263,9975	1,2480	11,5535	-282,8702	15,7300	23,8551	19,9275	33,0745	7,6484	-169,1365	30,2733	-16,5474	-215,4179	18,8457	-36,4214	-216,4498	11,9361	-43,8284	-211,0599	10,2000	53,8544	18,9272	41,6595	-13,7761	-158,5988	45,3266	-19,5557	-192,0721	50,4839	-21,7923	-217,3696	51,7647	-25,6595	-229,6698	19,6100	24,3439	12,1720	580,00	1,00	1,00	1,00	1,00	103,64	115,37	67,47	111,08	85,42	116,35	134,03	86,02	103,43	
159580	0,0000	0,0000	0,0000	7,8933	19,4234	-55,0223	1,3533	14,0117	-149,0246	-14,4753	-0,6086	-86,9522	-49,5761	-16,7421	-137,7966	-63,9843	-25,7549	-175,7141	-55,0893	-35,4586	-191,7876	15,5850	15,5850	-10,5273	32,7389	-162,4244	-22,2030	38,0613	-221,0896	-27,5175	40,7415	-245,5899	-29,6581	40,7876	-258,0133	6,4300	23,8336	11,9168	8,3460	16,6131	-173,3897	13,0781	19,1999	-226,1435	5,9637	13,2119	-264,1405	1,5261	10,6432	-283,0157	15,8000	23,8336	19,9168	33,1660	7,0445	-169,2204	30,7551	-17,0214	-215,5934	19,4746	-36,9548	-217,0334	12,5421	-44,5144	-211,8897	10,6200	53,1456	18,5728	41,8010	-14,3260	-158,6124	45,6193	-20,2636	-192,0422	50,8907	-22,5978	-217,3083	52,2413	-26,5150	-229,5856	19,5400	24,3759	12,1880	532,00	1,00	1,00	1,00	1,00	104,14	116,85	71,13	114,14	86,38	116,44	134,03	86,62	103,55	
160010	0,0000	0,0000	0,0000	7,8747	19,3272	-55,0588	1,3746	13,7262	-149,0528	-14,4487	-0,8040	-86,9579	-49,5031	-17,0081	-137,8120	-63,8601	-26,0675	-175,7377	-55,0818	-35,7705	-191,8757	15,5550	15,5550	-10,5341	32,4073	-162,4918	-22,2771	37,7183	-221,1447	-27,6244	40,3845	-245,6394	-29,7808	40,4222	-258,0600	6,5000	23,8119	11,9059	8,3706	16,2936	-173,4205	13,1153	18,7888	-226,1776	6,0237	12,7165	-264,1655	1,5967	10,1044	-283,0372	15,8000	23,8336	19,9168	33,2059	6,7761	-169,2252	30,8597	-17,0740	-215,7128	19,6025	-37,0129	-217,2559	12,6741	-44,6042	-212,1535	10,9700	53,1456	18,5728	41,8745	-14,5593	-158,5739	45,7555	-20,5690	-191,9836	51,0820	-22,9354	-217,2352	52,4694	-26,8672	-229,5038	19,5400	24,4224	12,2112	542,00	1,00	1,00	1,00	1,00	104,05	116,74	71,27	114,29	86,44	116,47	134,03	86,67	103,59	
160440	0,0000	0,0000	0,0000	7,8708	19,3689	-55,0447	1,0543	13,1418	-148,9769	-14,5504	-0,9843	-86,7336	-49,7919	-17,5751	-137,3330	-64,2709	-26,9207	-175,1428	-55,7445	-36,7291	-191,3519	15,5250	15,5250	-10,9097	31,7275	-162,4988	-22,8956	36,6640	-221,1352	-28,3446	39,1737	-245,6241	-30,5520	39,1322	-258,0357	6,5000	23,8119	11,9059	7,9662	15,5510	-173,3847	12,5303	17,6988	-226,1730	5,3128	11,3713	-264,0955	0,8230	8,6319	-282,9343	15,8000	23,8336	19,9168	32,8205	6,0738	-169,2109	30,3562	-17,9725	-215,5912	19,1238	-37,9234	-217,1591	12,1988	-45,5453	-212,0977	11,1100	52,7924	18,3962	41,5362	-15,1862	-158,4480	45,3587	-21,4346	-191,8206	50,6423	-23,9729	-217,0645	52,0137	-27,9884	-229,3078	19,5400	24,4375	12,2188	522,00	1,00	1,00	1,00	1,00	104,10	116,81	71,58	114,58	86,65	116,48	134,03	86,91	103,64	
160870	0,0000	0,0000	0,0000	7,6900	19,5663	-55,0183	0,6625	12,7704	-148,9223	-14,6118	-1,1976	-86,5419	-48,9668	-18,7154	-137,4602	-62,7609	-28,6208	-175,3963	-53,7175	-38,4732	-191,3032	15,4350	15,4350	-11,5426	31,1611	-162,5093	-23,9347	35,7484	-221,1070	-29,5661	38,0902	-245,5786	-31,8541	37,9647	-257,9787	6,5000	23,7679	11,8840	7,4784	15,1255	-173,3699	11,8654	17,0444	-226,1971	4,5547	10,3299	-264,0465	-0,0024	7,3638	-282,8405	15,8000	23,6544	19,8272	32,4518	5,9336	-169,2198	30,0907	-17,8246	-215,7705	18,7148	-37,6619	-213,7629	12,4203	-43,9073	-206,4750	11,7400	62,0489	23,0245	41,4285	-15,1812	-158,3689	44,9119	-21,4110	-191,7920	49,9305	-23,9151	-217,1008	51,1909	-27,9205	-229,3632	19,6100	24,4524	12,2262	274,00	1,00	1,00	1,00	1,00	103,76	115,61	68,07	112,10	85,90	116,56	134,03	81,63	103,34	
161300	0,0000	0,0000	0,0000	8,8674	20,1120	-54,6167	2,9164	16,6120	-148,7361	-13,8285	1,3431	-87,0708	-42,0146	-15,6256	-141,7886	-51,1387	-25,4595	-181,1097	-42,5205	-35,5405	-197,0979	15,3000	15,3000	-8,2955	35,9233	-161,8737	-19,9140	42,1315	-220,4551	-25,1961	45,1849	-244,9153	-27,3576	45,4037	-257,3314	5,7300	23,8119	11,9059	10,1752	19,4470	-172,9935	15,2039	22,4454	-225,6910	8,0971	17,1282	-263,7838	3,6845	14,9314	-282,7090	15,3100	23,9184	19,9592	34,6634	9,0702	-168,8189	32,3060	-14,0520	-215,6646	20,1522	-33,3685	-213,2802	13,6768	-39,0840	-205,7282	10,8300	64,1136	24,0568	42,5754	-12,7351	-158,5448	45,7682	-18,5496	-192,0571	50,6674	-20,8654	-217,3961	51,7333	-24,7183	-229,7200	18,4900	24,4375	12,2188	1,00	1,00	1,00	1,00	1,00	102,03	109,60	56,97	100,32	84,40	116,35	133,99	80,41	103,20	
161740	0,0000	0,0000	0,0000	9,5472	18,8759	-54,9403	2,9179	10,3337	-148,6880	-13,4894	-1,4699	-86,1794	-49,1794	-17,8737	-136,5114	-63,7955	-27,5881	-174,1676	-62,0614	-37,2738	-192,4618	15,3900	15,3900	-8,2655	28,9792	-162,7757	-20,5463	32,4168	-221,4480	-26,1104	34,2991	-245,9629	-28,4270	33,9167	-258,3467	5,8700	23,7679	11,8840	10,0243	11,8060	-173,1101	14,8167	12,1518	-225,9120	7,5018	5,0049	-263,6632	2,9904	1,9067	-282,4377	15,5900	23,9391	19,9695	34,4758	1,5102	-168,5431	32,0963	-23,2993	-214,5144	20,2251	-42,9167	-215,3624	13,0543	-50,0325	-209,9246	11,9500	54,2100	19,1050	42,3242	-19,7585	-157,1578	45,1747	-27,2320	-190,3696	49,8303	-30,8244	-215,6047	50,7575	-35,2844	-227,7330	18,7000	24,4375	12,2188	1,00	1,00	1,00	1,00	1,00	102,67	117,74	78,17	118,22	91,68	116,46	134,01	86,58	103,04	
162170	0,0000	0,0000	0,0000	10,0054	19,3309	-54,6687	1,6071	5,4680	-147,5883	-13,4159	-2,9522	-84,2242	-50,2232	-20,9764	-133,1374	-65,8940	-31,8462	-170,0232	-70,1652	-40,6145	-188,3520	15,7200	15,7200	-10,0500	23,1730	-162,4601	-22,4331	23,7456	-221,1784	-27,9859	24,5400	-245,7425	-30,2721	23,6421	-258,0989	6,8500	24,0591	12,0295	8,2060	5,6319	-172,1829	12,8247	4,9256	-224,9704	5,5846	-2,9217	-262,5766	1,1361	-6,3374	-281,3010	17,8300	24,2604	20,1302	32,8414	-4,1485	-167,5500	26,7393	-27,6138	-213,8531	24,1711	-34,1960	-235,6717	22,2248	-36,2349	-246,7868	14,7500	16,7631	16,3815	41,1405	-24,6555	-155,1591	38,3019	-31,5519	-188,4792	38,7678	-34,8902	-214,1574	37,4917	-39,1179	-226,3303	18,8400	24,4671	12,2336	1,00	1,00	1,00	1,00	1,00	102,88	122,06	109,41	114,17	94,53	116,44	134,23	109,57	97,34	
162600	0,0000	0,0000	0,0000	10,2208	19,3592	-54,6140	1,8866	5,2245	-147,4910	-13,2204	-2,9603	-84,1213	-51,6755	-19,7253	-132,2010	-68,7955	-29,7136	-168,6861	-74,8054	-37,7370	-186,8660	16,0950	16,0950	-9,7128	22,9085	-162,4294	-22,2209	24,4327	-221,0995	-27,7676	25,7326	-245,6414	-30,0483	25,1109	-258,0148	7,6900	24,3276	12,1638	8,5108	5,2955	-172,0773	13,4584	4,9972	-224,8347	6,4591	-2,5146	-262,5518	2,1362	-5,7555	-281,3350	18,5300	24,3111	20,1556	33,1164	-4,5272	-167,3884	27,0904	-26,7508	-214,3054	25,3605	-31,6619	-236,6387	24,0658	-32,5911	-247,9936	16,2900	20,2039	18,1019	41,3540	-25,0128	-154,9253	41,0229	-31,6363	-188,4169	43,3428	-34,6833	-214,0287	43,0374	-38,8215	-226,2940	21,2900	24,4524	12,2262	1,00	1,00	1,00	1,00	1,00	104,95	125,97	116,36	124,27	96,32	116,75	134,29	109,65	99,21	
163030	0,0000	0,0000	0,0000	10,3821	19,0078	-54,7038	2,2528	5,3737	-147,6691	-13,1805	-2,9299	-84,3969	-52,2922	-18,9754	-132,1874	-69,9561	-28,5247	-168,5281	-76,4883	-36,2728	-186,6461	16,2150	16,2150	-9,1009	23,2448	-162,5712	-21,3545	25,6585	-221,2622	-26,7794	27,3469	-245,8064	-29,0136	26,9177	-258,1958	8,1100	24,3600	12,1800	8,9706	5,4831	-172,2285	14,2283	5,5983	-224,9540	7,3877	-1,4899	-262,7800	3,1522	-4,5070	-281,6193	18,8100	24,3439	20,1719	33,4516	-4,6203	-167,4911	27,8043	-26,6029	-214,5657	26,4547	-31,1640	-236,9981	25,4089	-31,8568	-248,3948	16,5000	20,9599	18,4799	41,4237	-25,2461	-155,0892	41,4045	-31,9763	-188,5595	43,9732	-35,1185	-214,1347	43,7730	-39,2946	-226,3886	21,0800	24,4524	12,2262	1,00	1,00	1,00	1,00	1,00	106,61	127,95	119,23	126,69	97,23	116,87	134,32	109,85	99,58	
163460	0,0000	0,0000	0,0000	10,3369	18,6897	-54,8249	3,4281	6,0481	-148,0336	-12,6786	-3,1132	-85,0449	-51,7708	-18,2789	-133,1420	-69,4650	-27,1079	-169,6521	-76,1260	-34,4412	-187,8965	16,2750	16,2750	-7,9074	23,9894	-162,8674	-19,5476	27,3353	-221,6405	-24,7112	29,4297	-246,2110	-26,8022	29,2137	-258,6315	8,3900	24,4071	12,2036	10,4349	6,4969	-172,5096	16,3145	7,2609	-225,1666	9,9747	0,5261	-263,1461	5,9809	-2,3266	-282,0646	18,8100	24,3111	20,1556	34,9480	-3,4462	-167,5952	29,7191	-24,5030	-215,1418	28,6416	-28,4941	-237,6984	27,7542	-28,8691	-249,1240	16,7800	21,3519	18,6759	42,9561	-24,1430	-155,3330	43,6304	-30,3288	-188,9031	46,7046	-33,0252	-214,4746	46,7788	-37,0041	-226,7961	21,5000	24,4524	12,2262	1,00	1,00	1,00	1,00	1,00	107,18	129,00	120,71	128,94	97,76	116,97	134,32	109,68	99,68	
163890	0,0000	0,0000	0,0000	10,4712	18,9501	-54,7083	6,7696	10,7173	-148,5884	-11,1387	-1,7786	-86,6702	-46,5577	-16,4397	-137,6788	-61,5240	-24,5799	-175,5427	-66,8340	-31,4719	-194,3918	16,2000	16,2000	-4,4432	29,1460	-162,9077	-14,6176	35,6287	-221,6890	-19,1804	39,0285	-246,2318	-20,9458	39,4829	-258,6961	8,6700	24,4071	12,2036	14,5376	12,4797	-172,7729	22,2495	16,3125	-225,0568	17,3972	11,6145	-263,5575	14,1362	9,7621	-282,7386	19,3000	24,3276	20,1638	39,0744	2,7596	-167,5439	36,0856	-16,3511	-216,0941	35,9378	-19,3686	-238,8259	35,4855	-19,2545	-250,2823	16,6400	21,4279	18,7139	47,0982	-18,3570	-156,0321	47,1312	-23,7862	-189,7387	49,7246	-25,9163	-215,4161	49,5564	-29,6163	-227,8229	18,8400	24,4524	12,2262	1,00	1,00	1,00	1,00	1,00	106,19	126,73	117,23	121,11	96,41	117,13	134,36	109,84	98,67	
